,R,W_a_a,Subject,Electrode,Sample rate,Samples,Total Electrodes,Sessions,Number thresholded,W_a_all,W_a_w,W_w_a,W_w_all,W_w_w,Thresholded Electrodes,Total Time (hrs),Average Session Length (hrs),Proportion Thresholded,Experiment
575,[-18.92  33.69  47.16],-0.031292375425967286,2,22,250.0,1410000,120,2.0,31,0.07240214142228926,0.6393468058031686,0.035212309521193225,0.10684524362158013,0.2575277291528137,89,1.567,0.784,0.258,RAM_FR1
576,[-4.88 60.31 34.51],-0.02782976054413494,2,12,250.0,1410000,120,2.0,31,0.3769494805132427,0.38308265587504703,0.02535898841493928,0.08935394963043139,0.13939086007621548,89,1.567,0.784,0.258,RAM_FR1
577,[-5.48 42.91 47.34],0.12380678468725563,2,14,250.0,1410000,120,2.0,31,0.13505176991105247,0.5759838476979523,0.03700539573849952,0.04888995834372966,0.2060576419616047,89,1.567,0.784,0.258,RAM_FR1
578,[-34.66  50.07  25.13],0.0802091320791787,2,19,250.0,1410000,120,2.0,31,0.17587819600794358,0.568042811110941,0.015036189208270644,0.05013487435541816,0.32322336142488417,89,1.567,0.784,0.258,RAM_FR1
579,[-39.13  54.31  16.12],0.011516272327976446,2,18,250.0,1410000,120,2.0,31,0.014648388923744772,0.6783901436598099,-0.01759117215011229,6.720038781662852e-05,0.22192104484010491,89,1.567,0.784,0.258,RAM_FR1
580,[-43.43  14.07  42.02],0.1414863092651713,2,26,250.0,1410000,120,2.0,31,0.12128849103141826,0.5550129754675135,0.026905061254522945,0.10748967912681344,0.17054555429499454,89,1.567,0.784,0.258,RAM_FR1
581,[-25.51  40.78  40.62],0.096747024952401,2,21,250.0,1410000,120,2.0,31,-0.07474441865107688,0.688625089700994,0.12579093547443956,0.1318291942756888,0.2622620527558765,89,1.567,0.784,0.258,RAM_FR1
582,[-4.76 51.79 41.73],0.02387903823309138,2,13,250.0,1410000,120,2.0,31,0.02063882307060069,0.5180310458594772,0.04159024718134003,0.0596617708654289,0.17036191860536046,89,1.567,0.784,0.258,RAM_FR1
583,[-42.83  37.15  19.79],0.04613531531548862,2,9,250.0,1410000,120,2.0,31,0.0018383207265310066,0.4680060580986876,0.012081611915177894,0.0403539598812777,0.3167505079587183,89,1.567,0.784,0.258,RAM_FR1
584,[-47.13 -35.36  36.69],0.016644012863032225,2,31,250.0,1410000,120,2.0,31,0.4574199397647229,0.7732893335071287,0.2035382486448503,0.25918733077175665,0.6932395630056768,89,1.567,0.784,0.258,RAM_FR1
585,[-5.16 33.08 52.01],0.06918179484430452,2,15,250.0,1410000,120,2.0,31,0.038651115379855945,0.5609788543221373,-0.03911954711191613,0.026450906273998383,0.10143566694375904,89,1.567,0.784,0.258,RAM_FR1
586,[-59.35   7.82  15.69],0.01731744801867527,2,23,250.0,1410000,120,2.0,31,0.017205929093648844,0.27975646420470834,0.018271036036338364,0.017223867308392832,0.07003240927614526,89,1.567,0.784,0.258,RAM_FR1
587,[ 63.36 -13.8    0.8 ],0.006059944239460153,2,66,250.0,1410000,120,2.0,31,0.4217609221583217,0.540006356685204,0.02611770006759408,0.053844479425871165,0.2852460529941287,89,1.567,0.784,0.258,RAM_FR1
588,[ 62.54 -11.52  10.74],0.06358117103428265,2,67,250.0,1410000,120,2.0,31,0.4244308011926897,0.2808735960662745,0.04169896802642509,0.040195676967033085,0.3017191728733306,89,1.567,0.784,0.258,RAM_FR1
589,[-31.79 -13.81  51.86],0.044649717506121386,2,33,250.0,1410000,120,2.0,31,-0.0130389354789911,0.3970465191418064,0.012342908195982804,0.08190249069058407,0.20104039877580007,89,1.567,0.784,0.258,RAM_FR1
590,[48.98 -3.84 38.51],0.3038452644297473,2,70,250.0,1410000,120,2.0,31,0.4670365466567473,0.6001387307662954,0.09753513837343973,0.19898179016843254,0.4008264689881662,89,1.567,0.784,0.258,RAM_FR1
591,[-25.56  -5.72  55.62],0.015161547602563285,2,34,250.0,1410000,120,2.0,31,0.05211926246968473,0.4791567566430954,0.0014164888834828553,0.037881400819212686,0.17102959850521035,89,1.567,0.784,0.258,RAM_FR1
592,[-12.92  77.05  -8.62],0.1403729937583096,2,38,250.0,1410000,120,2.0,31,0.5216336737540916,0.6062348452168506,0.10535997088936973,0.10942041551759088,0.3868616106239082,89,1.567,0.784,0.258,RAM_FR1
593,[-11.24   8.29  58.26],-0.05046407122483386,2,36,250.0,1410000,120,2.0,31,0.5382761726383335,0.6906626757809473,0.041690710076353235,0.14688026261679735,0.22001379085307968,89,1.567,0.784,0.258,RAM_FR1
594,[ 15.39  55.26 -26.15],-0.013441816595984422,2,56,250.0,1410000,120,2.0,31,0.128938353011803,0.2441843657780871,0.05895201858659456,0.11161820662961047,0.1597972669133341,89,1.567,0.784,0.258,RAM_FR1
595,[12.44 13.48 63.14],-0.034866535069146595,2,55,250.0,1410000,120,2.0,31,0.35492520625133017,0.5414161953963139,0.2629666485944793,0.0679936842280808,-0.0069512250392113895,89,1.567,0.784,0.258,RAM_FR1
596,[ 2.9  13.08 43.87],0.3430857195720985,2,53,250.0,1410000,120,2.0,31,0.2927177349924597,0.5602851379684654,0.11048592620273416,0.16784540438789222,0.3508027605104307,89,1.567,0.784,0.258,RAM_FR1
597,[ 47.91 -44.48  28.24],0.2972581766192904,2,74,250.0,1410000,120,2.0,31,0.19599281233841426,0.4744255500658001,0.0947451062113524,0.11545323023255527,0.1559500049595805,89,1.567,0.784,0.258,RAM_FR1
598,[ 22.23 -58.17  37.75],0.011814813003058445,2,76,250.0,1410000,120,2.0,31,0.4706368622554791,0.5132881952209695,-0.024687996350830632,0.04301786886901246,0.37862881021651096,89,1.567,0.784,0.258,RAM_FR1
599,[41.19 -1.12 44.31],0.17552256634012375,2,71,250.0,1410000,120,2.0,31,0.346429105152478,0.6250682342834604,0.02224391343708572,0.1890536168301672,0.3778880931091913,89,1.567,0.784,0.258,RAM_FR1
600,[ 20.56 -31.33  53.02],0.4499330777928148,2,79,250.0,1410000,120,2.0,31,0.7359236333454025,0.7513994248660418,0.030062359963326967,0.09495952020411524,0.06574317131184101,89,1.567,0.784,0.258,RAM_FR1
601,[ 22.86 -50.15  43.88],0.14064409921511348,2,77,250.0,1410000,120,2.0,31,0.21331480969633748,0.5405271560470488,0.053789581237323934,0.05114567158668777,0.2886565881815582,89,1.567,0.784,0.258,RAM_FR1
602,[ 45.38 -38.04  36.38],0.1603475246906476,2,75,250.0,1410000,120,2.0,31,0.18095984337374565,0.5359195594881211,-0.11800273257312853,-0.10479505122790232,0.21063296506533816,89,1.567,0.784,0.258,RAM_FR1
603,[32.11  1.76 48.02],0.15198033023362228,2,72,250.0,1410000,120,2.0,31,0.2717232799354632,0.6333846627036237,-0.04930778944894599,-0.030942278896214107,0.36043798047744097,89,1.567,0.784,0.258,RAM_FR1
604,[22.56  4.66 51.68],0.08505083708319933,2,73,250.0,1410000,120,2.0,31,0.5369856034691266,0.5426706119079825,0.03812441325078544,0.039443333102971,0.3303331509241094,89,1.567,0.784,0.258,RAM_FR1
605,[ 23.85  49.44 -23.52],0.030586608980646468,2,57,250.0,1410000,120,2.0,31,0.3723199765910364,0.3908388886739634,-0.0001544039079601635,0.053556562348084015,0.13082737069623007,89,1.567,0.784,0.258,RAM_FR1
606,[-18.65   1.05  56.9 ],0.04824479619300883,2,35,250.0,1410000,120,2.0,31,0.19229000656524006,0.5016835502319641,0.04525743402552674,0.07442091513781214,0.14612278665222098,89,1.567,0.784,0.258,RAM_FR1
607,[22.19 26.67 50.93],0.2924620949857093,2,64,250.0,1410000,120,2.0,31,0.969322207316716,0.9984268535115004,0.004101085155499065,0.13761459195186831,0.4539682263069245,89,1.567,0.784,0.258,RAM_FR1
608,[-2.74 76.79 -7.47],-0.031264932740129835,2,37,250.0,1410000,120,2.0,31,0.36724066070283,0.5007322770044231,0.024435191682135246,0.012643062862833593,0.2680720397066394,89,1.567,0.784,0.258,RAM_FR1
609,[ 1.67  9.6  23.75],0.14188303177108194,2,51,250.0,1410000,120,2.0,31,0.4438793847003791,0.4284541049761848,0.045651111147139836,0.14539804186204844,0.33924834587957503,89,1.567,0.784,0.258,RAM_FR1
610,[ 18.7  -21.92  54.56],0.09870950710295752,2,80,250.0,1410000,120,2.0,31,0.484475363211867,0.6498924834944773,0.017248580912892927,0.037221453348405625,0.1785323551657698,89,1.567,0.784,0.258,RAM_FR1
611,[ 38.07  10.21 -59.86],0.09426816116041077,2,81,250.0,1410000,120,2.0,31,0.2914992701402533,0.5646553645840833,0.08195198550241062,0.16361378938519186,0.4168475431047455,89,1.567,0.784,0.258,RAM_FR1
612,[ 44.19  17.24 -54.76],0.12892910911783084,2,82,250.0,1410000,120,2.0,31,0.37126461912568703,0.6011961227147602,0.08142067389525304,0.19337054912981386,0.4679548113321503,89,1.567,0.784,0.258,RAM_FR1
613,[ 47.21  33.94 -14.63],-0.03540503212390389,2,59,250.0,1410000,120,2.0,31,0.21412753305332805,0.4631235861627912,-0.042021145886570674,0.013304922765441351,0.12922272110491084,89,1.567,0.784,0.258,RAM_FR1
614,[17.64 17.93 55.67],0.10867344800111148,2,65,250.0,1410000,120,2.0,31,0.9772662124727324,0.9984390009835604,0.02439907517034353,0.19547317629521888,0.4944766522325182,89,1.567,0.784,0.258,RAM_FR1
615,[51.73 29.24 -5.34],0.32768524024881746,2,60,250.0,1410000,120,2.0,31,0.2618074236437369,0.619799426771071,0.028048297997400842,0.08170622558540508,0.3056164219018089,89,1.567,0.784,0.258,RAM_FR1
616,[35.58 60.03 14.61],-9.609967442235884e-05,2,62,250.0,1410000,120,2.0,31,0.08096829437484912,0.12005703124996794,0.02798292817267999,0.04352754224683776,0.2910234167427188,89,1.567,0.784,0.258,RAM_FR1
617,[25.83 35.48 45.62],0.012884662408052087,2,63,250.0,1410000,120,2.0,31,0.2973781621553222,0.4654781265149863,0.07834537932744998,0.038061001326037874,0.01856508308399804,89,1.567,0.784,0.258,RAM_FR1
618,[55.71 24.52  4.04],-0.05359381608815752,2,61,250.0,1410000,120,2.0,31,0.053577690513980286,0.6601162882742554,0.06278318602662879,0.16211068928947522,0.2411035347069502,89,1.567,0.784,0.258,RAM_FR1
619,[ 52.19  23.25 -12.83],0.1426226548016978,2,86,250.0,1410000,120,2.0,31,0.0870265230262075,0.33471638578141794,0.051665090282726304,0.16778344059182454,0.4772446038199345,89,1.567,0.784,0.258,RAM_FR1
620,[ 47.49  21.57 -45.9 ],0.12373980642470578,2,83,250.0,1410000,120,2.0,31,0.22114259869041986,0.6193889023546794,0.09442760498786898,0.1911480647832413,0.4505260064243781,89,1.567,0.784,0.258,RAM_FR1
621,[-39.52   3.95 -27.41],-0.07158833613077807,4,2,250.0,2011725,120,3.0,48,0.7146062782274436,0.743581800214427,0.1740703835975181,0.1094719608865207,0.21434156041184144,72,2.235,0.745,0.4,RAM_FR1
622,[-44.17   6.44 -24.22],-0.21566233129896986,4,3,250.0,2011725,120,3.0,48,0.058250070916182,0.7095163442187421,0.11109330902892284,0.32449642802267875,0.35926341866133643,72,2.235,0.745,0.4,RAM_FR1
623,[-49.09   9.13 -22.58],0.05126019540203885,4,4,250.0,2011725,120,3.0,48,0.3122826986788203,0.299219248085987,-0.2020738818882686,0.11417881042314165,0.2332813712317412,72,2.235,0.745,0.4,RAM_FR1
624,[-52.91  11.29 -21.29],0.011107420575912548,4,5,250.0,2011725,120,3.0,48,-0.08497585256280045,0.1629004224366155,-0.25533489505219104,0.14895206966116506,0.3125080622540677,72,2.235,0.745,0.4,RAM_FR1
625,[-57.83  13.42 -19.76],0.1139553729707472,4,6,250.0,2011725,120,3.0,48,0.16493987720634593,0.822308678616757,-0.3076442336613249,0.06873107224130562,0.18371520663641072,72,2.235,0.745,0.4,RAM_FR1
626,[-31.32   0.78 -29.9 ],-0.33380863297150976,4,0,250.0,2011725,120,3.0,48,0.6502731769893934,0.8535553708971838,0.5024042971830215,0.24001586929391264,0.10635871666780326,72,2.235,0.745,0.4,RAM_FR1
627,[-34.6    1.82 -28.94],0.576079952965859,4,1,250.0,2011725,120,3.0,48,0.31727306849288084,0.7861143186777408,0.7977032209584727,0.30021701622392777,0.16201676654860586,72,2.235,0.745,0.4,RAM_FR1
628,[-33.42 -25.95  20.66],0.8435027297768839,4,15,250.0,2011725,120,3.0,48,0.9880019852020804,0.9947225492711244,0.08649990847846366,0.268322198817805,0.4279387132764621,72,2.235,0.745,0.4,RAM_FR1
629,[  1.26  61.45 -23.65],-0.061987793810880924,4,14,250.0,2011725,120,3.0,48,0.09542946099430404,0.37128342975649,0.0222074584123202,0.0854231919812902,-0.08910853796006417,72,2.235,0.745,0.4,RAM_FR1
630,[-62.9  -10.35 -22.92],0.22805947529279674,4,13,250.0,2011725,120,3.0,48,-0.015743322621149386,0.486889612037213,0.00079822596442012,0.11189672222618152,0.4204979708748755,72,2.235,0.745,0.4,RAM_FR1
631,[-31.52  -3.01 -31.65],-0.06521469411359956,4,8,250.0,2011725,120,3.0,48,0.1094535721810519,0.8272415236578586,0.5285782173606696,-0.12502235246079585,0.15125156238598386,72,2.235,0.745,0.4,RAM_FR1
632,[-37.25 -24.92  21.64],0.5590670639810175,4,16,250.0,2011725,120,3.0,48,0.512891388456302,0.9930647042070528,0.07943690765861319,0.25052006272593824,0.7687356907097106,72,2.235,0.745,0.4,RAM_FR1
633,[-52.19  -7.61 -26.57],0.29476746414140864,4,11,250.0,2011725,120,3.0,48,0.3440473399408125,0.2725340694050388,0.6375759663619622,0.1149216482727481,0.44867211288998543,72,2.235,0.745,0.4,RAM_FR1
634,[-42.49  -5.54 -29.56],-0.22291468449317173,4,9,250.0,2011725,120,3.0,48,0.5325378920999282,0.6748649190233843,0.4953212581229639,0.18396516286255912,0.12973447603244104,72,2.235,0.745,0.4,RAM_FR1
635,[ 46.76  14.26 -47.83],0.9217589233482456,4,33,250.0,2011725,120,3.0,48,0.9904983772673112,0.9924127554504808,0.18581535740498106,0.24630922707451802,0.634498394890089,72,2.235,0.745,0.4,RAM_FR1
636,[-28.95  -2.81 -33.31],0.07063038765770469,4,7,250.0,2011725,120,3.0,48,0.1040633614649005,0.8385858809398641,0.30038628780557386,0.10911716091487583,0.1477582059039679,72,2.235,0.745,0.4,RAM_FR1
637,[-47.25  -6.93 -27.6 ],0.047377443322359915,4,10,250.0,2011725,120,3.0,48,0.23409706954242626,0.3408508127003688,0.3752448158964268,0.2783184439389846,0.1363967553028742,72,2.235,0.745,0.4,RAM_FR1
638,[ 42.75  14.31 -47.99],0.9731872590654508,4,32,250.0,2011725,120,3.0,48,0.9919553725106744,0.988020302564808,-0.01009674635314872,0.2303186849604364,0.6562099113806484,72,2.235,0.745,0.4,RAM_FR1
639,[-57.96  -9.1  -23.84],0.4953471546386786,4,12,250.0,2011725,120,3.0,48,0.5830141970673498,0.5953784716536661,0.3874208745934303,0.123961169902418,0.3640706702120053,72,2.235,0.745,0.4,RAM_FR1
640,[46.37 50.66  6.36],0.9570020830291988,4,49,250.0,2011725,120,3.0,48,0.9683085783787696,0.9815392391049372,0.0751653631668843,0.08532731245164624,0.3388847554103249,72,2.235,0.745,0.4,RAM_FR1
641,[44.12 51.12  3.39],0.9495341555676224,4,48,250.0,2011725,120,3.0,48,0.9691609002930506,0.9757917561899854,0.14780650783673344,0.1037639585958994,0.3812444064046712,72,2.235,0.745,0.4,RAM_FR1
642,[50.   49.33  7.39],0.94184517311359,4,50,250.0,2011725,120,3.0,48,0.934578331122143,0.9734797531599112,0.034678580756819996,-0.07398403422419242,0.28805819650851083,72,2.235,0.745,0.4,RAM_FR1
643,[ 18.58   3.58 -44.32],-0.30292591496315,4,21,250.0,2011725,120,3.0,48,0.33865845084822577,0.2689369607588505,0.0673541350967017,-0.1000026407086054,0.046666908524238486,72,2.235,0.745,0.4,RAM_FR1
644,[-50.39 -23.55  24.66],0.31522610238466625,4,18,250.0,2011725,120,3.0,48,0.4467488032108767,0.7709145154966022,0.08234556324002919,0.016347161389735368,0.05472201745157613,72,2.235,0.745,0.4,RAM_FR1
645,[ 29.87   1.32 -45.16],0.01215203584965652,4,22,250.0,2011725,120,3.0,48,0.2913417963986871,0.20484607895249327,0.1790456096504094,-0.2484345976170832,0.018652536747860774,72,2.235,0.745,0.4,RAM_FR1
646,[-40.55 -25.    22.33],-0.07084735993637102,4,17,250.0,2011725,120,3.0,48,0.601466592847251,0.9792791839128101,0.07529876862074457,0.1473392508022664,0.7317360161074248,72,2.235,0.745,0.4,RAM_FR1
647,[-30.7  -27.01  19.89],0.6929002973094612,4,20,250.0,2011725,120,3.0,48,0.9033541427356,0.9898578463303598,0.1154004248778605,0.1139628173077208,0.8799594826888758,72,2.235,0.745,0.4,RAM_FR1
648,[ 17.95  56.3  -16.32],-0.11740591351061473,4,54,250.0,2011725,120,3.0,48,0.5231511748765695,0.9796439292014316,0.4691913801627933,0.2913858401861317,0.5861292893375247,72,2.235,0.745,0.4,RAM_FR1
649,[53.35 48.9  10.13],0.21016178576086136,4,51,250.0,2011725,120,3.0,48,0.7829990014384653,0.8575359671130819,0.09089672957025847,0.016333570389300254,0.2713829956448703,72,2.235,0.745,0.4,RAM_FR1
650,[ 14.05  56.72 -19.2 ],0.6639637843474144,4,53,250.0,2011725,120,3.0,48,0.9400679098364264,0.9667214988407228,0.3779924997190523,0.30345412046577275,0.415319553602096,72,2.235,0.745,0.4,RAM_FR1
651,[ 12.06  56.96 -20.9 ],0.4232160464317225,4,52,250.0,2011725,120,3.0,48,0.8974166566078831,0.9707945412672992,0.4770736231225521,0.13507172055734892,0.37787279628913417,72,2.235,0.745,0.4,RAM_FR1
652,[ 19.93  54.93 -14.82],0.02704478600236609,4,55,250.0,2011725,120,3.0,48,0.8884193429155619,0.964224720445214,0.518134246066117,0.11519066042316208,0.6471063167617378,72,2.235,0.745,0.4,RAM_FR1
653,[ 49.49  14.33 -48.46],0.6851304602373447,4,23,250.0,2011725,120,3.0,48,0.1394745875510108,0.994145397622328,0.5372918251679277,0.15858614578131955,0.3521732924979511,72,2.235,0.745,0.4,RAM_FR1
654,[-26.31 -28.03  18.79],0.5237963081934325,4,19,250.0,2011725,120,3.0,48,0.7978987896057413,0.9662284723801592,0.11663444018223168,0.22944558036435864,0.8973994579572421,72,2.235,0.745,0.4,RAM_FR1
655,[ 23.83  54.52 -11.94],0.4818361309077812,4,56,250.0,2011725,120,3.0,48,0.3756350704945055,0.971640938405246,0.5870794542565394,0.14134693270283585,0.7030194596469,72,2.235,0.745,0.4,RAM_FR1
656,[ 32.98 -35.7    5.92],0.17051784946359416,4,71,250.0,2011725,120,3.0,48,0.8955290789513835,0.9691162986036888,0.4066318728797903,0.033336250499650416,0.6830874875764835,72,2.235,0.745,0.4,RAM_FR1
657,[26.45 54.22 -9.85],0.06834468911824132,4,57,250.0,2011725,120,3.0,48,0.7603372378775219,0.9823885197890976,0.4774902777614112,0.04803257400276298,0.6867040216060435,72,2.235,0.745,0.4,RAM_FR1
658,[29.72 53.86 -7.35],0.5739345476382094,4,58,250.0,2011725,120,3.0,48,0.8377754365634861,0.9751250720405964,0.3874790861209957,0.09770285758513483,0.7108735129656374,72,2.235,0.745,0.4,RAM_FR1
659,[ 40.46  -8.09 -44.37],-0.2472319269669765,4,41,250.0,2011725,120,3.0,48,0.4937500155516336,0.8634669018378263,-0.011287983881217436,0.3318731997262305,0.6346144723938018,72,2.235,0.745,0.4,RAM_FR1
660,[ 44.46  -9.26 -44.41],0.7252631999341244,4,42,250.0,2011725,120,3.0,48,0.962224602413418,0.9749580772459724,-0.023219403476171185,0.16264482131795294,0.7227683190030918,72,2.235,0.745,0.4,RAM_FR1
661,[ 29.1    4.21 -49.42],-0.4537183896697069,4,36,250.0,2011725,120,3.0,48,0.21386984439990064,0.7233143846852954,0.4648374697741385,0.16287535859742672,0.0809384747424918,72,2.235,0.745,0.4,RAM_FR1
662,[ 39.55  -1.11 -48.96],-0.08385950218082391,4,38,250.0,2011725,120,3.0,48,0.5173705119581034,0.7613981677059038,-0.21499697136198084,-0.026611964380397986,0.5038881433638958,72,2.235,0.745,0.4,RAM_FR1
663,[  9.43  57.27 -22.99],0.4952324675758106,4,44,250.0,2011725,120,3.0,48,0.8411192870343469,0.919033237240019,0.370751344651894,0.1676593287544344,0.5350877525401119,72,2.235,0.745,0.4,RAM_FR1
664,[ 24.93   6.65 -50.21],0.42285270130766267,4,35,250.0,2011725,120,3.0,48,0.522528214725704,0.8876658781407643,-0.07420520833891818,0.07076908733948119,0.3086306603374529,72,2.235,0.745,0.4,RAM_FR1
665,[ 50.92 -10.59 -43.39],0.7131511496851237,4,40,250.0,2011725,120,3.0,48,0.9741524644920362,0.9649278362467224,0.05335746446274081,0.10007508627168522,0.7346673938805809,72,2.235,0.745,0.4,RAM_FR1
666,[ 35.19  14.49 -48.96],0.3703470603426333,4,30,250.0,2011725,120,3.0,48,0.956947223798832,0.9909914048321004,0.02341362014436739,0.2434597237460547,0.5552357753594419,72,2.235,0.745,0.4,RAM_FR1
667,[ 43.54  -3.41 -49.2 ],0.007255724011930667,4,39,250.0,2011725,120,3.0,48,0.43894008163646603,0.8295060404257714,-0.17199628538521775,0.06920661973992875,0.08883505029347498,72,2.235,0.745,0.4,RAM_FR1
668,[ 19.84   9.48 -49.62],-0.2158427597883596,4,34,250.0,2011725,120,3.0,48,0.7393034543754999,0.8649750870381896,0.048745961494087484,0.0006190878729180084,0.07594169818820376,72,2.235,0.745,0.4,RAM_FR1
669,[ 34.19   1.37 -50.02],0.042203351322355816,4,37,250.0,2011725,120,3.0,48,0.383892462862156,0.3288791751593765,0.4950543570291968,-0.04786358272349167,0.10490647667837336,72,2.235,0.745,0.4,RAM_FR1
670,[ 40.26 -37.92   5.01],0.4201537268481073,4,61,250.0,2011725,120,3.0,48,0.9855850779896184,0.9896489168617244,0.17717533736235455,0.13747165605449402,0.5621683139550759,72,2.235,0.745,0.4,RAM_FR1
671,[ 47.92 -10.44 -44.32],0.8071572398400509,4,43,250.0,2011725,120,3.0,48,0.9826473059318086,0.9892427062028192,-0.0007618442723615421,0.24926323929721955,0.7530467852501491,72,2.235,0.745,0.4,RAM_FR1
672,[32.34 53.56 -5.26],0.1382518091455598,4,59,250.0,2011725,120,3.0,48,0.6949727676185433,0.9809905309661164,0.5143919378298089,-0.02534280450312407,0.7309584856233742,72,2.235,0.745,0.4,RAM_FR1
673,[ 47.01 -39.03   4.39],0.9334820674771718,4,63,250.0,2011725,120,3.0,48,0.9738720025683028,0.995159028462538,0.29756870217692144,-0.00590999467202241,0.5082169464240276,72,2.235,0.745,0.4,RAM_FR1
674,[ 24.98  14.53 -48.79],0.10130781790481284,4,27,250.0,2011725,120,3.0,48,0.29730609483306863,0.9586750438418388,0.09207213894346124,-0.06583562473530727,0.053966248446050996,72,2.235,0.745,0.4,RAM_FR1
675,[ 44.27 -37.97   5.16],0.6787338212772522,4,62,250.0,2011725,120,3.0,48,0.9916363726656018,0.9941243572489789,0.2331378695686003,0.025473695518238224,0.5262806658149426,72,2.235,0.745,0.4,RAM_FR1
676,[ 36.99 -36.88   5.88],0.2552708413612512,4,60,250.0,2011725,120,3.0,48,0.9537036347403496,0.9822470693562274,0.26039282093335303,0.3285480666882932,0.5603047577326189,72,2.235,0.745,0.4,RAM_FR1
