,Correlation,Subject,R
1356,0.5582535035549587,R1094T_RAM_FR1_0,[-63.89  15.03  -7.07]
1357,0.5582535035549587,R1094T_RAM_FR1_0,[-65.63  14.02  -5.91]
1358,0.5582535035549587,R1094T_RAM_FR1_0,[-41.19 -62.   -19.84]
1359,0.5582535035549587,R1094T_RAM_FR1_0,[-62.18  -5.69  -3.86]
1360,0.5582535035549587,R1094T_RAM_FR1_0,[-53.3   14.69  -8.64]
1361,0.5582535035549587,R1094T_RAM_FR1_0,[-55.35   1.66 -35.11]
1362,0.5582535035549587,R1094T_RAM_FR1_0,[-26.25 -55.11  10.75]
1363,0.5582535035549587,R1094T_RAM_FR1_0,[-49.33 -50.16   9.84]
1364,0.5582535035549587,R1094T_RAM_FR1_0,[-31.18 -53.9   10.3 ]
1365,0.5582535035549587,R1094T_RAM_FR1_0,[ -4.13 -45.61  31.14]
1366,0.5582535035549587,R1094T_RAM_FR1_0,[-52.72 -49.78  29.23]
1367,0.5582535035549587,R1094T_RAM_FR1_0,[ 31.74  -5.16 -32.68]
1368,0.5582535035549587,R1094T_RAM_FR1_0,[-42.02 -19.81 -22.58]
1369,0.5582535035549587,R1094T_RAM_FR1_0,[-50.4    1.57 -34.74]
1370,0.5582535035549587,R1094T_RAM_FR1_0,[-52.73  25.26 -35.88]
1371,0.5582535035549587,R1094T_RAM_FR1_0,[-14.23 -33.9   18.55]
1372,0.5582535035549587,R1094T_RAM_FR1_0,[-43.3  -51.38  10.35]
1373,0.5582535035549587,R1094T_RAM_FR1_0,[-61.46 -48.19   9.92]
1374,0.5582535035549587,R1094T_RAM_FR1_0,[-58.82  -5.82  -4.78]
1375,0.5582535035549587,R1094T_RAM_FR1_0,[-68.91 -24.9    1.99]
1376,0.5582535035549587,R1094T_RAM_FR1_0,[ 51.48  -5.41 -29.97]
1377,0.5582535035549587,R1094T_RAM_FR1_0,[-64.96  -6.76  -3.97]
1378,0.5582535035549587,R1094T_RAM_FR1_0,[ -8.11 -34.09  17.89]
1379,0.5582535035549587,R1094T_RAM_FR1_0,[-48.83  24.   -36.67]
1380,0.5582535035549587,R1094T_RAM_FR1_0,[ -3.54  46.74 -19.77]
1381,0.5582535035549587,R1094T_RAM_FR1_0,[ 61.94  -5.58 -29.17]
1382,0.5582535035549587,R1094T_RAM_FR1_0,[ -8.09 -58.3   11.18]
1383,0.5582535035549587,R1094T_RAM_FR1_0,[-10.18 -45.51  30.72]
1384,0.5582535035549587,R1094T_RAM_FR1_0,[-60.37   1.82 -34.32]
1385,0.5582535035549587,R1094T_RAM_FR1_0,[-31.86  46.48  -7.53]
1386,0.5582535035549587,R1094T_RAM_FR1_0,[-16.25 -46.54  30.39]
1387,0.5582535035549587,R1094T_RAM_FR1_0,[-46.4  -18.61 -23.01]
1388,0.5582535035549587,R1094T_RAM_FR1_0,[-25.65  47.35  -9.53]
1389,0.5582535035549587,R1094T_RAM_FR1_0,[-43.18  47.07  -2.46]
1390,0.5582535035549587,R1094T_RAM_FR1_0,[-34.39  17.26 -39.75]
1391,0.5582535035549587,R1094T_RAM_FR1_0,[-31.61  16.02 -40.62]
1392,0.5582535035549587,R1094T_RAM_FR1_0,[-46.65 -48.76  29.56]
1393,0.5582535035549587,R1094T_RAM_FR1_0,[-29.85 -20.1  -22.82]
1394,0.5582535035549587,R1094T_RAM_FR1_0,[-42.14  15.46 -10.25]
1395,0.5582535035549587,R1094T_RAM_FR1_0,[-50.56  14.64  -8.43]
1396,0.5582535035549587,R1094T_RAM_FR1_0,[-14.12 -57.08  10.66]
1397,0.5582535035549587,R1094T_RAM_FR1_0,[-28.38 -47.45  29.62]
1398,0.5582535035549587,R1094T_RAM_FR1_0,[-50.76 -25.76   3.32]
1399,0.5582535035549587,R1094T_RAM_FR1_0,[-57.98 -19.55 -23.8 ]
1400,0.5582535035549587,R1094T_RAM_FR1_0,[-25.38 -34.68  20.02]
1401,0.5582535035549587,R1094T_RAM_FR1_0,[-37.    46.81  -4.36]
1402,0.5582535035549587,R1094T_RAM_FR1_0,[-47.17  -4.98  -5.17]
1403,0.5582535035549587,R1094T_RAM_FR1_0,[-60.59  14.97  -6.82]
1404,0.5582535035549587,R1094T_RAM_FR1_0,[-54.54  46.54   2.48]
1405,0.5582535035549587,R1094T_RAM_FR1_0,[-43.81 -34.05  23.07]
1406,0.5582535035549587,R1094T_RAM_FR1_0,[-20.51  47.02 -12.71]
1407,0.5582535035549587,R1094T_RAM_FR1_0,[-48.03 -26.92   3.61]
1408,0.5582535035549587,R1094T_RAM_FR1_0,[-71.11 -24.86   1.84]
1409,0.5582535035549587,R1094T_RAM_FR1_0,[ 45.43  -5.31 -30.44]
1410,0.5582535035549587,R1094T_RAM_FR1_0,[-56.82 -25.66   2.89]
1411,0.5582535035549587,R1094T_RAM_FR1_0,[-34.45 -47.92  29.25]
1412,0.5582535035549587,R1094T_RAM_FR1_0,[-54.13 -19.61 -23.51]
1413,0.5582535035549587,R1094T_RAM_FR1_0,[-39.95   1.4  -33.92]
1414,0.5582535035549587,R1094T_RAM_FR1_0,[-45.04 -61.93 -20.14]
1415,0.5582535035549587,R1094T_RAM_FR1_0,[-28.98 -63.49 -21.18]
1416,0.5582535035549587,R1094T_RAM_FR1_0,[-56.13 -34.73  25.55]
1417,0.5582535035549587,R1094T_RAM_FR1_0,[-47.18  14.5   -9.35]
1418,0.5582535035549587,R1094T_RAM_FR1_0,[-44.73 -26.98   3.84]
1419,0.5582535035549587,R1094T_RAM_FR1_0,[-35.     1.32 -33.55]
1420,0.5582535035549587,R1094T_RAM_FR1_0,[-40.53 -48.93  28.91]
1421,0.5582535035549587,R1094T_RAM_FR1_0,[ 65.79  -5.64 -28.87]
1422,0.5582535035549587,R1094T_RAM_FR1_0,[ 55.89  -5.49 -29.64]
1423,0.5582535035549587,R1094T_RAM_FR1_0,[-12.4  -63.84 -21.08]
1424,0.5582535035549587,R1094T_RAM_FR1_0,[-16.81 -63.77 -21.42]
1425,0.5582535035549587,R1094T_RAM_FR1_0,[-15.41  47.33 -14.74]
1426,0.5582535035549587,R1094T_RAM_FR1_0,[-56.07  -5.87  -4.57]
1427,0.5582535035549587,R1094T_RAM_FR1_0,[-53.52 -25.72   3.13]
1428,0.5582535035549587,R1094T_RAM_FR1_0,[-59.95  28.34 -34.32]
1429,0.5582535035549587,R1094T_RAM_FR1_0,[-36.72 -62.16 -20.69]
1430,0.5582535035549587,R1094T_RAM_FR1_0,[-37.78  -2.88  -4.65]
1431,0.5582535035549587,R1094T_RAM_FR1_0,[-22.15 -20.23 -22.23]
1432,0.5582535035549587,R1094T_RAM_FR1_0,[-61.21 -34.48  27.37]
1433,0.5582535035549587,R1094T_RAM_FR1_0,[-52.75  -4.8   -4.41]
1434,0.5582535035549587,R1094T_RAM_FR1_0,[-20.72 -63.62 -20.53]
1435,0.5582535035549587,R1094T_RAM_FR1_0,[ 40.47  -5.23 -30.83]
1436,0.4610767482909696,R1098D_RAM_FR1_0,[41.91 23.64 25.53]
1437,0.4610767482909696,R1098D_RAM_FR1_0,[ 24.94 -16.94  52.44]
1438,0.4610767482909696,R1098D_RAM_FR1_0,[ 2.89 36.93 52.33]
1439,0.4610767482909696,R1098D_RAM_FR1_0,[43.37 13.45 27.72]
1440,0.4610767482909696,R1098D_RAM_FR1_0,[11.52 63.17 11.  ]
1441,0.4610767482909696,R1098D_RAM_FR1_0,[13.08 59.82 21.48]
1442,0.4610767482909696,R1098D_RAM_FR1_0,[36.07 56.98 13.89]
1443,0.4610767482909696,R1098D_RAM_FR1_0,[19.1  13.43 47.13]
1444,0.4610767482909696,R1098D_RAM_FR1_0,[ 9.23 63.06 -0.25]
1445,0.4610767482909696,R1098D_RAM_FR1_0,[34.59 24.44 33.59]
1446,0.4610767482909696,R1098D_RAM_FR1_0,[  7.33  37.52 -16.6 ]
1447,0.4610767482909696,R1098D_RAM_FR1_0,[-4.45  3.97 46.68]
1448,0.4610767482909696,R1098D_RAM_FR1_0,[-0.49 33.99 48.77]
1449,0.4610767482909696,R1098D_RAM_FR1_0,[17.44 33.32 45.5 ]
1450,0.4610767482909696,R1098D_RAM_FR1_0,[43.32 24.58  2.26]
1451,0.4610767482909696,R1098D_RAM_FR1_0,[ 8.1  60.39  0.61]
1452,0.4610767482909696,R1098D_RAM_FR1_0,[26.59 22.68 39.71]
1453,0.4610767482909696,R1098D_RAM_FR1_0,[35.05 13.45 34.17]
1454,0.4610767482909696,R1098D_RAM_FR1_0,[18.3  44.72 -8.28]
1455,0.4610767482909696,R1098D_RAM_FR1_0,[ 3.46 23.63 49.69]
1456,0.4610767482909696,R1098D_RAM_FR1_0,[39.1  48.47 20.67]
1457,0.4610767482909696,R1098D_RAM_FR1_0,[28.92 42.32 27.17]
1458,0.4610767482909696,R1098D_RAM_FR1_0,[-6.45  3.95 36.87]
1459,0.4610767482909696,R1098D_RAM_FR1_0,[42.18 33.32  8.1 ]
1460,0.4610767482909696,R1098D_RAM_FR1_0,[32.07 33.59 31.13]
1461,0.4610767482909696,R1098D_RAM_FR1_0,[27.04 50.8   2.69]
1462,0.4610767482909696,R1098D_RAM_FR1_0,[18.54 52.74 -1.96]
1463,0.4610767482909696,R1098D_RAM_FR1_0,[35.81 46.87  7.7 ]
1464,0.4610767482909696,R1098D_RAM_FR1_0,[31.04 -6.97 45.09]
1465,0.4610767482909696,R1098D_RAM_FR1_0,[12.37 52.8  42.19]
1466,0.4610767482909696,R1098D_RAM_FR1_0,[18.97 22.66 46.21]
1467,0.4610767482909696,R1098D_RAM_FR1_0,[ -4.63 -16.61  34.23]
1468,0.4610767482909696,R1098D_RAM_FR1_0,[18.73 52.63 32.82]
1469,0.4610767482909696,R1098D_RAM_FR1_0,[10.45 55.96 -7.81]
1470,0.4610767482909696,R1098D_RAM_FR1_0,[24.37 33.35 38.96]
1471,0.4610767482909696,R1098D_RAM_FR1_0,[27.23 59.97  9.85]
1472,0.4610767482909696,R1098D_RAM_FR1_0,[-2.78 34.56 37.68]
1473,0.4610767482909696,R1098D_RAM_FR1_0,[-5.49 -5.51 35.02]
1474,0.4610767482909696,R1098D_RAM_FR1_0,[-5.54 14.21 36.22]
1475,0.4610767482909696,R1098D_RAM_FR1_0,[15.7  57.48 32.24]
1476,0.4610767482909696,R1098D_RAM_FR1_0,[38.67 -6.95 38.59]
1477,0.4610767482909696,R1098D_RAM_FR1_0,[35.58 38.85  2.1 ]
1478,0.4610767482909696,R1098D_RAM_FR1_0,[ -3.32 -17.98  43.72]
1479,0.4610767482909696,R1098D_RAM_FR1_0,[36.57  2.79 34.9 ]
1480,0.4610767482909696,R1098D_RAM_FR1_0,[22.56 42.49 36.54]
1481,0.4610767482909696,R1098D_RAM_FR1_0,[-0.95 23.16 46.58]
1482,0.4610767482909696,R1098D_RAM_FR1_0,[29.23  2.88 42.81]
1483,0.4610767482909696,R1098D_RAM_FR1_0,[ 47.81 -17.6   32.82]
1484,0.4610767482909696,R1098D_RAM_FR1_0,[27.77 13.08 40.62]
1485,0.4610767482909696,R1098D_RAM_FR1_0,[44.67 -7.47 29.13]
1486,0.4610767482909696,R1098D_RAM_FR1_0,[22.78 -7.42 50.07]
1487,0.4610767482909696,R1098D_RAM_FR1_0,[35.56 42.24 19.22]
1488,0.4610767482909696,R1098D_RAM_FR1_0,[  9.53  47.96 -14.18]
1489,0.4610767482909696,R1098D_RAM_FR1_0,[ 33.19 -17.17  47.31]
1490,0.4610767482909696,R1098D_RAM_FR1_0,[43.49  2.82 28.37]
1491,0.4610767482909696,R1098D_RAM_FR1_0,[20.62  2.08 47.71]
1492,0.4610767482909696,R1098D_RAM_FR1_0,[40.61 40.78 15.05]
1493,0.4610767482909696,R1098D_RAM_FR1_0,[15.57 42.22 44.41]
1494,0.4610767482909696,R1098D_RAM_FR1_0,[39.05 33.17 23.12]
1495,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 39.83  49.22 -16.28]
1496,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 39.97 -19.68  17.17]
1497,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 16.23 -24.41 -24.47]
1498,0.11905705389278552,R1106M_RAM_CatFR1_0,[24.76 48.57 25.86]
1499,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 44.28 -38.37 -12.98]
1500,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 25.65 -19.88  17.83]
1501,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 35.54 -40.06  10.16]
1502,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 17.34 -40.4   12.54]
1503,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 43.62   7.17 -34.46]
1504,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 46.88  49.27 -14.07]
1505,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 21.65 -20.63  17.81]
1506,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 40.45 -23.79 -25.59]
1507,0.11905705389278552,R1106M_RAM_CatFR1_0,[  7.18 -39.08 -12.06]
1508,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 13.03  46.17 -24.39]
1509,0.11905705389278552,R1106M_RAM_CatFR1_0,[17.05 28.87 12.89]
1510,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 37.33 -38.97 -12.79]
1511,0.11905705389278552,R1106M_RAM_CatFR1_0,[44.23 53.91 24.01]
1512,0.11905705389278552,R1106M_RAM_CatFR1_0,[  8.48 -41.25  14.32]
1513,0.11905705389278552,R1106M_RAM_CatFR1_0,[14.04 28.06 12.81]
1514,0.11905705389278552,R1106M_RAM_CatFR1_0,[ 20.03 -38.81 -12.67]
1515,0.5330646152641518,R1106M_RAM_FR1_0,[ 25.65 -19.88  17.83]
1516,0.5330646152641518,R1106M_RAM_FR1_0,[  8.97  45.78 -26.02]
1517,0.5330646152641518,R1106M_RAM_FR1_0,[14.04 28.06 12.81]
1518,0.5330646152641518,R1106M_RAM_FR1_0,[ 14.32 -41.21  12.46]
1519,0.5330646152641518,R1106M_RAM_FR1_0,[ 35.54 -40.06  10.16]
1520,0.5330646152641518,R1106M_RAM_FR1_0,[ 18.89  17.43 -35.18]
1521,0.5330646152641518,R1106M_RAM_FR1_0,[ 39.83  49.22 -16.28]
1522,0.5330646152641518,R1106M_RAM_FR1_0,[ 17.34 -40.4   12.54]
1523,0.5330646152641518,R1106M_RAM_FR1_0,[ 37.33 -38.97 -12.79]
1524,0.5330646152641518,R1106M_RAM_FR1_0,[ 16.23 -24.41 -24.47]
1525,0.5330646152641518,R1106M_RAM_FR1_0,[44.23 53.91 24.01]
1526,0.5330646152641518,R1106M_RAM_FR1_0,[38.23 30.2   9.85]
1527,0.5330646152641518,R1106M_RAM_FR1_0,[ 40.45 -23.79 -25.59]
1528,0.5330646152641518,R1106M_RAM_FR1_0,[ 30.67   6.12 -34.94]
1529,0.5330646152641518,R1106M_RAM_FR1_0,[ 22.98 -38.97 -12.87]
1530,0.5330646152641518,R1106M_RAM_FR1_0,[ 13.03  46.17 -24.39]
1531,0.5330646152641518,R1106M_RAM_FR1_0,[ 62.1    9.88 -33.78]
1532,0.5330646152641518,R1106M_RAM_FR1_0,[ 6.73 28.1  14.76]
1533,0.5330646152641518,R1106M_RAM_FR1_0,[ 44.28 -38.37 -12.98]
1534,0.5330646152641518,R1106M_RAM_FR1_0,[ 21.65 -20.63  17.81]
1535,0.5330646152641518,R1106M_RAM_FR1_0,[ 26.63 -24.   -24.92]
1536,0.5330646152641518,R1106M_RAM_FR1_0,[  7.18 -39.08 -12.06]
1537,0.5330646152641518,R1106M_RAM_FR1_0,[  8.48 -41.25  14.32]
1538,0.5330646152641518,R1106M_RAM_FR1_0,[ 43.62   7.17 -34.46]
1539,0.5330646152641518,R1106M_RAM_FR1_0,[ 39.97 -19.68  17.17]
1540,0.5330646152641518,R1106M_RAM_FR1_0,[ 47.73 -38.57 -13.23]
1541,0.5330646152641518,R1106M_RAM_FR1_0,[ 20.03 -38.81 -12.67]
1542,0.5330646152641518,R1106M_RAM_FR1_0,[47.25 54.72 24.09]
1543,0.5330646152641518,R1106M_RAM_FR1_0,[ 16.03 -39.56 -12.68]
1544,0.5330646152641518,R1106M_RAM_FR1_0,[ 51.9  -22.47 -25.82]
1545,0.5330646152641518,R1106M_RAM_FR1_0,[11.71 45.4  25.62]
1546,0.5330646152641518,R1106M_RAM_FR1_0,[24.76 48.57 25.86]
1547,0.5330646152641518,R1106M_RAM_FR1_0,[ 42.41 -40.44   9.72]
1548,0.5330646152641518,R1106M_RAM_FR1_0,[ 33.02 -20.28  17.35]
1549,0.5330646152641518,R1106M_RAM_FR1_0,[17.05 28.87 12.89]
1550,0.5330646152641518,R1106M_RAM_FR1_0,[ 51.12   8.72 -34.4 ]
1551,0.26041610429127326,R1108J_RAM_CatFR1_0,[-31.51  -5.71 -43.31]
1552,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 18.78 -33.16  -0.93]
1553,0.26041610429127326,R1108J_RAM_CatFR1_0,[-21.91 -42.07  32.32]
1554,0.26041610429127326,R1108J_RAM_CatFR1_0,[-10.26  16.61 -33.33]
1555,0.26041610429127326,R1108J_RAM_CatFR1_0,[-54.53 -38.7  -36.11]
1556,0.26041610429127326,R1108J_RAM_CatFR1_0,[-16.03  11.56  30.27]
1557,0.26041610429127326,R1108J_RAM_CatFR1_0,[ -8.22  14.69 -34.26]
1558,0.26041610429127326,R1108J_RAM_CatFR1_0,[-12.26   0.88  16.  ]
1559,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 14.52 -32.79  -2.53]
1560,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 49.72 -19.43 -30.73]
1561,0.26041610429127326,R1108J_RAM_CatFR1_0,[-30.04  32.16  12.96]
1562,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 30.73 -36.18   5.47]
1563,0.26041610429127326,R1108J_RAM_CatFR1_0,[31.8  10.71 23.86]
1564,0.26041610429127326,R1108J_RAM_CatFR1_0,[-13.56  19.89   4.25]
1565,0.26041610429127326,R1108J_RAM_CatFR1_0,[-36.94  20.71  13.41]
1566,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 33.72 -36.7    6.71]
1567,0.26041610429127326,R1108J_RAM_CatFR1_0,[23.69  6.26 18.54]
1568,0.26041610429127326,R1108J_RAM_CatFR1_0,[-45.82  -5.31 -43.67]
1569,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 45.49 -39.34  14.59]
1570,0.26041610429127326,R1108J_RAM_CatFR1_0,[-32.52  38.65 -20.24]
1571,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 36.59 -37.27   9.42]
1572,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 8.61 -0.35 11.52]
1573,0.26041610429127326,R1108J_RAM_CatFR1_0,[-9.06 16.09  2.57]
1574,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 24.9   -7.85 -41.43]
1575,0.26041610429127326,R1108J_RAM_CatFR1_0,[38.21 13.22 26.5 ]
1576,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 21.75  -6.02 -42.76]
1577,0.26041610429127326,R1108J_RAM_CatFR1_0,[-10.28  -4.03   9.64]
1578,0.26041610429127326,R1108J_RAM_CatFR1_0,[-37.62 -11.9   31.89]
1579,0.26041610429127326,R1108J_RAM_CatFR1_0,[17.75  3.81 15.45]
1580,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 18.22 -11.72 -44.4 ]
1581,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 27.68 -35.22   4.24]
1582,0.26041610429127326,R1108J_RAM_CatFR1_0,[-22.78  29.41 -25.51]
1583,0.26041610429127326,R1108J_RAM_CatFR1_0,[34.59 11.9  25.14]
1584,0.26041610429127326,R1108J_RAM_CatFR1_0,[-41.21   0.58 -45.14]
1585,0.26041610429127326,R1108J_RAM_CatFR1_0,[-32.48  33.58  14.25]
1586,0.26041610429127326,R1108J_RAM_CatFR1_0,[-35.08  41.39 -19.32]
1587,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 28.    -9.69 -39.57]
1588,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 37.31 -13.41 -36.6 ]
1589,0.26041610429127326,R1108J_RAM_CatFR1_0,[-24.52  27.62  10.37]
1590,0.26041610429127326,R1108J_RAM_CatFR1_0,[-16.89 -19.45  12.44]
1591,0.26041610429127326,R1108J_RAM_CatFR1_0,[-27.93  30.26  11.13]
1592,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 46.57 -17.61 -32.06]
1593,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 37.39 -13.38 -37.68]
1594,0.26041610429127326,R1108J_RAM_CatFR1_0,[-13.94   1.76 -41.25]
1595,0.26041610429127326,R1108J_RAM_CatFR1_0,[-34.44   1.43 -44.41]
1596,0.26041610429127326,R1108J_RAM_CatFR1_0,[-23.24  19.5    6.78]
1597,0.26041610429127326,R1108J_RAM_CatFR1_0,[-22.06  25.75   9.55]
1598,0.26041610429127326,R1108J_RAM_CatFR1_0,[  8.49 -30.39  -6.81]
1599,0.26041610429127326,R1108J_RAM_CatFR1_0,[-12.69   2.98  18.01]
1600,0.26041610429127326,R1108J_RAM_CatFR1_0,[-30.06  36.77 -21.14]
1601,0.26041610429127326,R1108J_RAM_CatFR1_0,[29.11  9.08 22.08]
1602,0.26041610429127326,R1108J_RAM_CatFR1_0,[-30.39  19.42   9.55]
1603,0.26041610429127326,R1108J_RAM_CatFR1_0,[-17.54  23.97 -28.95]
1604,0.26041610429127326,R1108J_RAM_CatFR1_0,[-34.34 -12.32  29.72]
1605,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 15.47  -4.62 -42.26]
1606,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 26.45 -12.92 -42.53]
1607,0.26041610429127326,R1108J_RAM_CatFR1_0,[-20.8  -41.86  28.99]
1608,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 25.21  -3.41 -41.23]
1609,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 18.53  -4.23 -43.01]
1610,0.26041610429127326,R1108J_RAM_CatFR1_0,[-21.54 -17.07  17.97]
1611,0.26041610429127326,R1108J_RAM_CatFR1_0,[-43.2   20.75  15.78]
1612,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 47.11  -0.72 -37.29]
1613,0.26041610429127326,R1108J_RAM_CatFR1_0,[-11.4  -37.17   8.41]
1614,0.26041610429127326,R1108J_RAM_CatFR1_0,[ -5.29 -22.62   2.59]
1615,0.26041610429127326,R1108J_RAM_CatFR1_0,[-12.86  19.34 -31.87]
1616,0.26041610429127326,R1108J_RAM_CatFR1_0,[-49.71  -5.81 -43.01]
1617,0.26041610429127326,R1108J_RAM_CatFR1_0,[-9.87 -5.69  7.17]
1618,0.26041610429127326,R1108J_RAM_CatFR1_0,[-22.84 -43.56  35.13]
1619,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 48.54 -40.3   15.82]
1620,0.26041610429127326,R1108J_RAM_CatFR1_0,[-18.54  23.16   7.34]
1621,0.26041610429127326,R1108J_RAM_CatFR1_0,[-23.35   1.47 -42.22]
1622,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 31.1  -11.09 -38.23]
1623,0.26041610429127326,R1108J_RAM_CatFR1_0,[-35.32  -6.19 -43.71]
1624,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 42.56 -14.08 -36.11]
1625,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 33.25  -2.41 -40.38]
1626,0.26041610429127326,R1108J_RAM_CatFR1_0,[-39.79  -5.44 -43.06]
1627,0.26041610429127326,R1108J_RAM_CatFR1_0,[-33.68  20.28  11.25]
1628,0.26041610429127326,R1108J_RAM_CatFR1_0,[-28.46  -5.32 -44.06]
1629,0.26041610429127326,R1108J_RAM_CatFR1_0,[-26.31 -19.68 -38.46]
1630,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 43.34 -15.82 -32.32]
1631,0.26041610429127326,R1108J_RAM_CatFR1_0,[11.39  0.86 12.79]
1632,0.26041610429127326,R1108J_RAM_CatFR1_0,[-23.97 -16.09  19.75]
1633,0.26041610429127326,R1108J_RAM_CatFR1_0,[-35.63 -25.72 -37.47]
1634,0.26041610429127326,R1108J_RAM_CatFR1_0,[-39.72  46.05 -16.93]
1635,0.26041610429127326,R1108J_RAM_CatFR1_0,[-16.08  21.28   6.52]
1636,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 39.63 -38.24  10.65]
1637,0.26041610429127326,R1108J_RAM_CatFR1_0,[-27.19 -15.65  21.43]
1638,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 40.38 -15.27 -34.21]
1639,0.26041610429127326,R1108J_RAM_CatFR1_0,[14.17  2.07 14.07]
1640,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 21.29 -12.22 -44.1 ]
1641,0.26041610429127326,R1108J_RAM_CatFR1_0,[-18.02  16.47  36.63]
1642,0.26041610429127326,R1108J_RAM_CatFR1_0,[40.94 14.86 27.8 ]
1643,0.26041610429127326,R1108J_RAM_CatFR1_0,[-20.1   26.72 -28.04]
1644,0.26041610429127326,R1108J_RAM_CatFR1_0,[-11.53  17.96   3.4 ]
1645,0.26041610429127326,R1108J_RAM_CatFR1_0,[-17.48  14.4   33.17]
1646,0.26041610429127326,R1108J_RAM_CatFR1_0,[ -7.93 -35.69   0.92]
1647,0.26041610429127326,R1108J_RAM_CatFR1_0,[-17.28  -4.77 -43.98]
1648,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 11.59 -31.78  -5.47]
1649,0.26041610429127326,R1108J_RAM_CatFR1_0,[ -8.57 -22.2    4.76]
1650,0.26041610429127326,R1108J_RAM_CatFR1_0,[-15.16  -4.51 -43.75]
1651,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 42.62 -38.76  11.88]
1652,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 22.25  -3.78 -41.54]
1653,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 29.44  -2.89 -40.78]
1654,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 36.22  -2.04 -40.06]
1655,0.26041610429127326,R1108J_RAM_CatFR1_0,[-15.13   7.82  24.81]
1656,0.26041610429127326,R1108J_RAM_CatFR1_0,[-18.47  18.56  39.11]
1657,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 3.22 -3.15  7.48]
1658,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 50.07  -0.34 -36.98]
1659,0.26041610429127326,R1108J_RAM_CatFR1_0,[ -4.14 -23.76   0.69]
1660,0.26041610429127326,R1108J_RAM_CatFR1_0,[-15.58   9.47  27.78]
1661,0.26041610429127326,R1108J_RAM_CatFR1_0,[-25.24  31.29 -24.62]
1662,0.26041610429127326,R1108J_RAM_CatFR1_0,[20.95  5.07 16.77]
1663,0.26041610429127326,R1108J_RAM_CatFR1_0,[26.33  7.87 20.8 ]
1664,0.26041610429127326,R1108J_RAM_CatFR1_0,[ -6.54 -34.14  -2.56]
1665,0.26041610429127326,R1108J_RAM_CatFR1_0,[-51.4    0.21 -47.26]
1666,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 43.3   -1.18 -37.7 ]
1667,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 47.66 -14.35 -34.51]
1668,0.26041610429127326,R1108J_RAM_CatFR1_0,[-50.24 -35.09 -35.54]
1669,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 24.69 -34.69   3.  ]
1670,0.26041610429127326,R1108J_RAM_CatFR1_0,[  2.54 -28.87 -10.58]
1671,0.26041610429127326,R1108J_RAM_CatFR1_0,[-37.4    1.06 -44.73]
1672,0.26041610429127326,R1108J_RAM_CatFR1_0,[ 4.73 -2.1   8.64]
