,across,within,Subject,R,Sample rate,Samples,Thresholded Electrodes,Sessions,Number thresholded,Total Time (hrs),Average Session Length (hrs),Total Electrodes,Proportion Thresholded
2239,0.44839671575445744,0.5184396510107532,15,[ 58.59 -64.09   2.06],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
2240,0.8099032803625517,0.6226856816181603,29,[ 44.44 -64.97  64.04],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
2241,0.4030542306208194,0.3481971903694249,4,[-44.44  17.61  -1.37],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
2242,0.4686140067427303,0.4121268941293153,16,[ 22.22  -0.26 -41.73],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2243,0.5001043828069192,0.3858334485717116,43,[ 26.26 -47.72 -18.25],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
2244,0.3985968823060527,-0.2361764957395831,45,[-45.45  60.85   1.13],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
2245,0.3423484660350365,0.06069671797918664,16,[ 26.26 -28.27  73.6 ],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2246,0.8598281011514597,0.8150820824164151,24,[ 39.39  -6.69 -12.31],256.0,728831,36,2.0,4,0.791,0.396,40,0.1
2247,0.3279106655512597,0.5072584821816073,52,[ 69.7  -58.69  18.67],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
2248,0.04410532126668759,0.25403451045238706,19,[-48.48  -6.13  -1.55],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
2249,0.40961516726002667,-0.2279975385890529,17,[-16.16  68.62 -11.53],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
2250,0.3076851331335977,-0.012827992802609258,59,[44.44 37.99 25.95],1000.0,14105000,82,4.0,8,3.918,0.98,90,0.089
2251,0.5155342157037454,0.4191221767898726,12,[-24.24 -64.61  -9.69],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
2252,0.8823639764376356,0.07903718561170922,25,[-26.26 -48.65  68.17],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
2253,0.5633336457782471,0.471357002093741,57,[19.19 76.55 -3.92],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
2254,0.3108539329970255,0.13470956064956333,5,[ 16.16  -1.7  -32.28],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
2255,0.2326436843232075,0.12566725126770367,62,[-61.62 -55.5   16.66],400.0,20458800,54,6.0,33,14.208,2.368,87,0.379
2256,0.7833986245656296,0.6279666451344372,6,[ 25.25 -19.72  67.52],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
2257,0.4610067633356016,0.31866522566686256,9,[ 67.68  -8.18 -25.5 ],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
2258,0.4748911586083479,0.456153513925174,30,[-68.69 -55.49  -5.59],1024.0,3686400,7,2.0,79,1.0,0.5,86,0.919
2259,0.4937546592993302,0.2126643590229005,7,[-25.25  19.   -33.47],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
2260,0.8737677948015748,0.6134351591464315,40,[-64.65 -62.29   7.59],400.0,11744000,41,3.0,21,8.156,2.719,62,0.339
2261,0.619305475456036,0.10287082437792293,20,[ 56.57 -24.19 -37.16],256.0,921600,69,1.0,29,1.0,1.0,98,0.296
2262,0.7377558102244942,0.4543048061119258,8,[-44.44 -22.04  51.07],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
2263,0.3711535794267625,0.2192060979996016,16,[16.16 61.52 30.45],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2264,0.5891745046594414,0.2489783641065709,9,[40.4  25.48 50.32],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
2265,-0.014134049677104443,0.55745097633595,3,[-26.26 -30.42 -12.49],250.0,2999442,11,2.0,5,3.333,1.666,16,0.312
2266,0.204332631730942,0.0697237552246175,58,[ 63.64 -13.69 -17.48],1000.0,15728000,64,5.0,36,4.369,0.874,100,0.36
2267,0.7066437959431446,0.5847299667233425,9,[38.38  6.43 60.19],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
2268,0.6158966800590151,0.34938979893919564,16,[ 57.58 -34.44  51.51],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2269,0.4136198850348874,-0.3932021930498659,45,[ 24.24 -68.16 -23.01],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
2270,0.4598176321028447,0.01822915624135564,14,[ 46.46  19.61 -23.9 ],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
2271,0.7017757737003336,0.5824647554733339,1,[ 33.33 -40.    59.92],499.907,2280995,28,1.0,12,1.267,1.267,40,0.3
2272,0.5461196421666548,0.5186310465201921,11,[37.37 20.49  3.26],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
2273,0.7246572913995768,0.09933423942553052,25,[-64.65  -0.47  31.54],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
2274,0.7506413507395873,0.8395245552621755,52,[ 34.34  -8.29 -23.13],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
2275,0.28186083802119954,0.239220851443577,42,[-52.53  43.86  11.02],400.0,1032800,53,1.0,3,0.717,0.717,56,0.054
2276,0.5353992242371477,0.3691627838696305,59,[ 70.71 -36.55 -14.03],1000.0,14105000,82,4.0,8,3.918,0.98,90,0.089
2277,0.0688383591837716,0.5342655596613316,54,[-28.28  14.37 -45.65],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
2278,0.5092728484721429,0.6458886385784463,15,[  1.01 -52.2   56.01],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
2279,0.3166253533046737,0.4038691571107887,52,[ 49.49  25.69 -21.16],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
2280,0.2548874401342101,0.6586871552836553,41,[-53.54  12.77 -32.64],400.0,4186400,10,4.0,84,2.907,0.727,94,0.894
2281,0.6090673758517533,0.5153808529793621,25,[-38.38  20.07  55.47],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
2282,0.2767391603773277,0.3390036950963035,63,[ 39.39  25.48 -40.24],400.0,3776377,53,4.0,9,2.622,0.656,62,0.145
2283,0.35491396315970536,0.1991203692291318,55,[ 63.64 -12.05  14.6 ],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2284,0.6296498579786388,0.4628923192868186,40,[-64.65 -14.1  -31.8 ],400.0,11744000,41,3.0,21,8.156,2.719,62,0.339
2285,0.5349328420875396,0.17126751222800696,6,[ 24.24 -48.8  -17.12],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
2286,0.7951376346489606,0.2587553907969677,15,[ 51.52 -52.61  21.16],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
2287,0.5318999698925034,0.3557823675143668,33,[19.19  2.47 78.49],1024.0,4915200,35,2.0,29,1.333,0.666,64,0.453
2288,0.6739694113768131,-0.10085007539198496,10,[-22.22  50.96  35.34],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
2289,0.5014839433356777,0.4606588186675269,15,[53.54 11.22 46.3 ],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
2290,0.1347902922601636,-0.36451222291165497,10,[-20.2  -20.59 -25.03],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
2291,0.5969845878385792,0.3501901699494727,4,[-17.17  -4.53 -38.4 ],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
2292,0.6748715063196705,0.6723418564541241,39,[-46.46  12.31 -45.77],256.0,1382401,40,2.0,48,1.5,0.75,88,0.545
2293,0.2292235732442651,0.16568158880145026,18,[-55.56  23.27 -12.96],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
2294,0.5693191404910021,0.13492679161879886,20,[ 67.68 -28.52  -8.8 ],256.0,921600,69,1.0,29,1.0,1.0,98,0.296
2295,0.803156537694003,0.6236286485105815,29,[ 50.51 -59.67  61.06],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
2296,0.6626280596950194,0.3954646769915608,18,[-36.36 -98.74  14.38],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
2297,0.3687337601034861,0.2891990052239381,17,[-52.53  12.97   9.39],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
2298,-0.10222503182312494,-0.40936471108640266,45,[-53.54  45.82  13.3 ],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
2299,0.6441974649082541,0.2914614734677559,53,[ 67.68 -23.48  16.17],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
2300,0.2762320012265632,0.2392279318336128,4,[-44.44  37.63  11.78],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
2301,0.6849058657414829,0.1877636558703685,21,[62.63  0.57  9.82],512.0,527360,58,1.0,27,0.286,0.286,85,0.318
2302,0.3610518124764173,0.29253687595173977,47,[-1.01 32.48 33.27],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
2303,0.5087368994760981,0.14832762802267646,42,[ 41.41 -21.83 -20.33],400.0,1032800,53,1.0,3,0.717,0.717,56,0.054
2304,0.5655290794550126,0.8337070469141189,66,[ 36.36  11.22 -44.64],512.0,3409920,68,2.0,12,1.85,0.925,80,0.15
2305,0.6932617442504766,0.33227004085816425,57,[ 47.47 -23.78 -46.67],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
2306,0.473046270065721,0.5077860957277056,43,[52.53 10.29 44.07],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
2307,0.4941625551037547,0.22338195892787466,49,[-15.15  73.56  15.85],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
2308,0.34055781724356016,0.3086790712055665,12,[-52.53 -25.53  -6.24],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
2309,0.02425762949434234,0.12802150584282498,38,[-47.47  45.3   24.16],256.0,1305603,68,3.0,14,1.417,0.472,82,0.171
2310,0.8202149396421841,0.7264099570299558,24,[ 59.6  -38.09  -2.01],256.0,728831,36,2.0,4,0.791,0.396,40,0.1
2311,0.3949048559710525,0.12070348816487556,16,[ 6.06 39.74 54.33],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2312,0.5395955792251382,0.2006008625626776,33,[ 68.69 -21.21  33.7 ],1024.0,4915200,35,2.0,29,1.333,0.666,64,0.453
2313,0.482565787236609,0.4271924573770873,4,[ -7.07  23.06 -32.04],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
2314,0.4004508091733315,-0.2666392376684215,45,[-54.55  43.09   5.54],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
2315,0.21651828759830888,0.590115352422341,54,[  4.04  43.71 -32.04],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
2316,0.0815846893126811,0.4780246215519299,19,[-52.53 -55.75   0.32],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
2317,0.6271802879509393,0.2550449327762202,20,[ 43.43 -76.29  19.91],256.0,921600,69,1.0,29,1.0,1.0,98,0.296
2318,0.4857128731397792,0.32373615917642184,37,[-40.4   -9.53  70.23],256.0,2611201,45,5.0,39,2.833,0.567,84,0.464
2319,0.4554568584384697,0.3227151552684431,32,[-30.3  -54.21 -11.48],256.0,1382400,23,2.0,7,1.5,0.75,30,0.233
2320,0.2554349279386858,0.14548131700343284,55,[ 44.44  24.45 -16.46],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2321,0.4863339694166524,0.2521126145958877,23,[ 35.35 -25.13  72.68],256.0,295424,59,1.0,4,0.321,0.321,63,0.063
2322,0.7819417253545734,0.5700289057489148,52,[ 64.65 -33.1  -22.18],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
2323,0.737957835437301,0.6428980543403826,4,[-44.44  -4.53 -38.4 ],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
2324,0.8440106069834373,0.513045535290599,59,[ 68.69   2.99 -21.28],1000.0,14105000,82,4.0,8,3.918,0.98,90,0.089
2325,0.6555984997391495,0.3801852512667116,11,[ 54.55 -61.11   4.39],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
2326,0.1982220419393904,0.15381649735890615,29,[ 62.63 -67.54 -13.44],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
2327,0.17780074370748022,0.3579900288970633,8,[-51.52  26.2   13.35],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
2328,0.1478987948089265,-0.007754564374772326,58,[ 61.62  -3.5  -14.51],1000.0,15728000,64,5.0,36,4.369,0.874,100,0.36
2329,0.2527530220346902,0.13015242593199006,6,[ 58.59 -50.81   4.94],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
2330,0.6890826705489291,0.3867966966878595,57,[ 65.66 -30.42 -36.32],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
2331,0.4745523939458249,0.09151235086687004,56,[ 20.2 -10.6 -17.3],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2332,0.1146738170869246,0.7465327892680522,58,[ 61.62 -15.03 -34.24],1000.0,15728000,64,5.0,36,4.369,0.874,100,0.36
2333,0.2423324240935308,-0.0956105845848384,5,[ 63.64 -27.39 -11.12],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
2334,0.7441592680351062,0.4245894076462143,0,[ 21.21 -49.27  -6.42],200.0,672600,54,2.0,10,0.934,0.467,64,0.156
2335,0.54008249832295,0.2314659319799673,0,[ 49.49 -21.05 -14.33],200.0,672600,54,2.0,10,0.934,0.467,64,0.156
2336,0.7413495850539682,-0.05369213211733391,56,[ 74.75 -37.42 -17.66],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2337,0.12012135585587035,0.4379337003793376,60,[ 33.33  10.4  -49.46],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
2338,0.5434353680520382,0.3210045953197621,39,[-56.57 -65.48 -13.32],256.0,1382401,40,2.0,48,1.5,0.75,88,0.545
2339,0.5372882008305856,0.010312169310491249,28,[ 53.54 -16.22  -6.9 ],256.0,1612800,24,3.0,6,1.75,0.583,30,0.2
2340,0.22648362505346825,0.2548189160239327,15,[58.59 -2.01 42.34],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
2341,0.7110950466899763,0.5384997168545417,7,[-22.22  39.95 -16.76],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
2342,0.16119337355756105,-0.022225617719076808,56,[ 65.66 -66.25   4.12],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2343,0.6650825611898454,0.6250650524775682,33,[ 24.24 -10.76  74.52],1024.0,4915200,35,2.0,29,1.333,0.666,64,0.453
2344,0.7126964303835428,0.109982731650943,12,[-42.42 -48.75  48.58],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
2345,0.06408488785008085,0.014258742604135418,56,[-31.31 -33.77 -30.56],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2346,0.6454867698253597,0.04532608183958778,12,[-43.43 -55.65  41.68],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
2347,0.249311081520362,-0.025990636600548213,51,[59.6  33.77  6.14],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2348,0.5474076889511883,0.3285663563686695,40,[-68.69 -42.27  20.62],400.0,11744000,41,3.0,21,8.156,2.719,62,0.339
2349,0.5929965851400749,0.3908740131579212,58,[ 43.43 -27.13 -17.06],1000.0,15728000,64,5.0,36,4.369,0.874,100,0.36
2350,0.0913886121215508,0.15422332305237565,55,[-27.27  19.26 -39.41],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2351,0.4826792674096885,0.2333654142806063,66,[-21.21   6.44 -29.43],512.0,3409920,68,2.0,12,1.85,0.925,80,0.15
2352,0.6402264070633389,0.40497814926166703,1,[ 28.28 -17.96 -37.99],499.907,2280995,28,1.0,12,1.267,1.267,40,0.3
2353,0.3689785165193072,-0.13201150645925866,17,[-32.32  18.43 -44.23],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
2354,0.6322404214133548,0.5463037415749068,52,[ 61.62 -63.17  47.81],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
2355,0.2557153788685772,0.13089469242201626,52,[ 41.41 -19.97 -39.3 ],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
2356,0.3607914965178127,0.4506720391931374,38,[-31.31 -16.99 -36.74],256.0,1305603,68,3.0,14,1.417,0.472,82,0.171
2357,0.0972173210022495,-0.4427287049857034,17,[-31.31  53.23 -13.61],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
2358,0.4502730319967926,0.05994307974176032,49,[10.1 76.6 17.1],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
2359,0.485611442571232,0.050298364638974864,51,[ 4.04 70.06 24.37],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2360,0.32811337899908233,0.1932901206391399,55,[59.6   4.37 16.55],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2361,0.9343609701324506,0.4196016596233152,62,[23.23 -2.78 -7.31],400.0,20458800,54,6.0,33,14.208,2.368,87,0.379
2362,0.29774129290343304,-0.20467694477376386,66,[-69.7    0.88 -20.21],512.0,3409920,68,2.0,12,1.85,0.925,80,0.15
2363,0.4520668500284898,0.1000090842875226,37,[-37.37   7.31  63.5 ],256.0,2611201,45,5.0,39,2.833,0.567,84,0.464
2364,0.17533758816498804,0.07594084954149119,20,[ 28.28  22.55 -43.99],256.0,921600,69,1.0,29,1.0,1.0,98,0.296
2365,0.7270891407762325,0.14544021402179835,21,[ 64.65 -10.35   0.54],512.0,527360,58,1.0,27,0.286,0.286,85,0.318
2366,0.5042591171842894,0.2938610289327643,18,[-62.63  -2.93  -3.75],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
2367,0.4078345667792806,-0.0216201859669841,1,[ 57.58 -58.17  29.58],499.907,2280995,28,1.0,12,1.267,1.267,40,0.3
2368,0.6211020494726115,0.4448693958529611,47,[-36.36  52.61 -23.18],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
2369,0.8009922035120189,0.21494706372464284,53,[ 67.68 -23.99  27.03],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
2370,0.6883280405397305,0.110606347140934,56,[-13.13 -38.4  -18.91],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2371,0.4861740873602927,0.4356493944199947,4,[-45.45  19.77  18.46],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
2372,0.2641646876993871,-0.4944496009787594,45,[-50.51 -11.94 -34.06],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
2373,0.019284993745850045,0.4152104766073448,55,[50.51 26.15 -8.02],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2374,0.3083110923744339,0.12703788502888302,16,[26.26 50.09 32.03],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2375,0.7294151436630512,0.3023324143175256,17,[-13.13  41.29 -23.84],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
2376,0.6439992943691997,0.4936063534224297,50,[10.1 76.6 17.1],2000.0,12000000,56,1.0,7,1.667,1.667,63,0.111
2377,0.9166589372301478,0.7612974122767713,47,[-37.37 -18.63 -22.53],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
2378,0.6949339987991178,0.4851773342314946,57,[ -2.02  67.95 -19.91],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
2379,0.3699662649463639,0.5207966495801871,58,[51.52 37.17 -0.24],1000.0,15728000,64,5.0,36,4.369,0.874,100,0.36
2380,0.2436218203717602,0.10678803719380699,51,[-46.46   7.   -42.5 ],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2381,0.16807099896822214,0.15590382361123115,46,[ 59.6  -16.27 -29.55],400.0,5446000,55,4.0,25,3.782,0.946,80,0.312
2382,0.744691669577583,0.597904951812367,40,[-57.58  22.13  33.82],400.0,11744000,41,3.0,21,8.156,2.719,62,0.339
2383,0.5645430279984064,0.5237637550845845,47,[-64.65  -9.83  11.45],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
2384,0.6763977531620244,0.5953688163630937,28,[ 28.28  -8.49 -18.37],256.0,1612800,24,3.0,6,1.75,0.583,30,0.2
2385,0.4941303891618957,0.4413920518333231,54,[ 34.34 -23.73 -24.02],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
2386,0.3419784499547445,-0.08166050457251814,51,[-42.42 -15.49 -23.54],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2387,0.5945465185504075,0.3753091018355634,57,[24.24 -2.22 68.44],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
2388,0.7866496227127717,0.28109764710383817,53,[58.59  7.41 39.57],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
2389,0.4701478354663388,0.5297460904538664,15,[  1.01 -61.47  55.52],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
2390,0.6525261525361812,0.047769218932125816,0,[ 18.18 -18.84 -41.61],200.0,672600,54,2.0,10,0.934,0.467,64,0.156
2391,0.3902775676263485,0.25991262107648505,40,[-62.63 -50.97  29.96],400.0,11744000,41,3.0,21,8.156,2.719,62,0.339
2392,0.4257245479375975,0.4059784055547087,18,[-56.57   1.24 -28.53],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
2393,0.3162806635724973,0.3160414529625097,12,[ 17.17  17.86 -31.15],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
2394,0.14432490396626216,0.26006653795992984,53,[ 45.45  23.94 -28.41],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
2395,0.6461035191140518,0.3337297388243953,0,[ 48.48 -13.23  -4.34],200.0,672600,54,2.0,10,0.934,0.467,64,0.156
2396,0.5213880267197775,0.2354215268418278,16,[16.16 53.95 37.67],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2397,0.18108246366560807,0.10201391669044166,5,[ 41.41 -11.89 -35.25],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
2398,0.5938499719295554,-0.08722969739908107,10,[-30.3   55.49  26.87],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
2399,0.4760344012561695,0.33823726153080685,25,[-53.54  24.3   31.75],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
2400,0.1476614435369233,0.05754577993781939,51,[ 53.54 -11.58 -42.39],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2401,0.4183887216894622,0.10263729687438394,43,[-36.36  -1.08 -46.55],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
2402,0.6879813086248224,0.04816281579244433,56,[ 69.7  -38.04 -27.23],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2403,0.8074769710241438,0.6825179442410579,37,[-65.66  -7.47  26.81],256.0,2611201,45,5.0,39,2.833,0.567,84,0.464
2404,-0.014690518500007797,0.02568843993153087,56,[ 41.41  24.97 -28.35],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2405,-0.18081342566284475,0.00943863394279599,49,[ 60.61 -14.88 -37.81],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
2406,0.905534504735662,0.6291457433630404,46,[  2.02 -75.37   0.38],400.0,5446000,55,4.0,25,3.782,0.946,80,0.312
2407,0.2444765547314928,0.34892404122812803,38,[-56.57 -60.95 -22.59],256.0,1305603,68,3.0,14,1.417,0.472,82,0.171
2408,0.8639379654673697,0.7971129444124002,62,[-36.36 -20.23  -9.51],400.0,20458800,54,6.0,33,14.208,2.368,87,0.379
2409,0.4199161608278629,-0.11240577574385176,10,[-46.46  23.32  30.61],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
2410,0.5071105688429475,0.2415613832834445,46,[-44.44 -12.97 -34.12],400.0,5446000,55,4.0,25,3.782,0.946,80,0.312
2411,0.06235858741712496,0.05597090374905248,56,[-61.62 -17.6  -22.47],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2412,0.6219662301923373,0.06017923518222069,11,[ 16.16  26.56 -17.53],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
2413,0.5524290071313873,0.111872585293188,37,[-9.09 37.68 54.23],256.0,2611201,45,5.0,39,2.833,0.567,84,0.464
2414,0.24877296848492325,0.4565892237729195,18,[-35.35 -16.83 -40.31],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
2415,0.4605759370483718,0.4528393725533476,55,[35.35 25.43 51.4 ],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2416,0.2377523021003736,0.4970576904493446,9,[ 69.7  -18.12 -10.58],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
2417,0.4632344604754831,-0.3172463238623998,45,[-65.66   3.66 -12.9 ],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
2418,0.622384078280067,0.4543093471566195,47,[-31.31  28.21  58.08],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
2419,0.5800583412766112,0.4063124544444013,13,[34.34 32.02 -0.53],256.0,2512896,44,4.0,79,2.727,0.682,123,0.642
2420,0.5355737411876342,0.3571450563627196,62,[-57.58  16.78  -6.18],400.0,20458800,54,6.0,33,14.208,2.368,87,0.379
2421,-0.07986339952497311,0.02480885281599824,56,[ 66.67 -57.35 -10.47],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2422,0.6971775216803419,0.2567311652872332,31,[-63.64 -32.38   8.09],1024.0,14192640,10,7.0,42,3.85,0.55,52,0.808
2423,0.4801765780218407,0.8313779348294442,8,[-52.53  10.35 -24.43],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
2424,0.1863240042848788,0.4048556621954829,23,[52.53 23.01 37.13],256.0,295424,59,1.0,4,0.321,0.321,63,0.063
2425,0.1725649742912333,0.005093723718719421,53,[ 18.18  -3.6  -35.97],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
2426,0.5285296333824631,0.028168946672954207,42,[-27.27 -20.69 -22.65],400.0,1032800,53,1.0,3,0.717,0.717,56,0.054
2427,0.16295317250210745,0.1241524184097146,59,[36.36 31.91 45.21],1000.0,14105000,82,4.0,8,3.918,0.98,90,0.089
2428,0.2841664593819458,0.244332675146866,43,[ 57.58 -61.   -21.4 ],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
2429,0.4126817929209903,0.049448368750176525,58,[ 58.59 -36.86 -30.74],1000.0,15728000,64,5.0,36,4.369,0.874,100,0.36
2430,0.6562195238893193,0.17466532694501666,53,[ 42.42 -12.2  -28.12],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
2431,0.7517800505049828,0.638389138417031,39,[ 26.26  -4.94 -28.89],256.0,1382401,40,2.0,48,1.5,0.75,88,0.545
2432,0.5506470274978349,0.4341022994206655,15,[ 69.7  -26.67  -3.93],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
